# ground truth trajectory
# timestamp tx ty tz qx qy qz qw rgbFileName depthFileName
1311868164.3632 -0.1546 -1.4445 1.4773 0.6529 -0.5483 0.3248 -0.4095 1311868164.363181.png 1311868164.373557.png
1311868164.3998 -0.1578 -1.4458 1.4770 0.6564 -0.5474 0.3210 -0.4080 1311868164.399026.png 1311868164.407784.png
1311868164.4365 -0.1608 -1.4478 1.4768 0.6591 -0.5455 0.3193 -0.4075 1311868164.430940.png 1311868164.437021.png
1311868164.4632 -0.1633 -1.4501 1.4766 0.6624 -0.5445 0.3178 -0.4046 1311868164.463055.png 1311868164.477039.png
1311868164.4998 -0.1660 -1.4525 1.4765 0.6639 -0.5459 0.3194 -0.3988 1311868164.499130.png 1311868164.507698.png
1311868164.5398 -0.1682 -1.4556 1.4769 0.6610 -0.5442 0.3254 -0.4013 1311868164.531025.png 1311868164.539395.png
1311868164.5731 -0.1710 -1.4589 1.4778 0.6626 -0.5427 0.3266 -0.3996 1311868164.563004.png 1311868164.573050.png
1311868164.5998 -0.1730 -1.4620 1.4787 0.6622 -0.5421 0.3290 -0.3993 1311868164.599061.png 1311868164.607892.png
1311868164.6365 -0.1752 -1.4662 1.4802 0.6618 -0.5404 0.3306 -0.4009 1311868164.631140.png 1311868164.637394.png
1311868164.6632 -0.1771 -1.4699 1.4815 0.6617 -0.5406 0.3297 -0.4015 1311868164.663105.png 1311868164.677534.png
1311868164.7098 -0.1793 -1.4774 1.4836 0.6618 -0.5404 0.3278 -0.4033 1311868164.698987.png 1311868164.709615.png
1311868164.7365 -0.1808 -1.4824 1.4851 0.6643 -0.5407 0.3247 -0.4011 1311868164.731046.png 1311868164.737662.png
1311868164.7632 -0.1815 -1.4874 1.4864 0.6639 -0.5381 0.3250 -0.4050 1311868164.763098.png 1311868164.779225.png
1311868164.8098 -0.1819 -1.4961 1.4887 0.6620 -0.5363 0.3264 -0.4094 1311868164.799138.png 1311868164.809404.png
